episode,total_reward,steps,solved,timestep,final_dist,min_dist,train_reward
2577,79.00,30,1,94576,0,0,79.00
2578,79.00,30,1,94606,0,0,79.00
2579,79.00,30,1,94636,0,0,79.00
2580,79.00,30,1,94666,0,0,79.00
2581,79.00,30,1,94696,0,0,79.00
2582,79.00,30,1,94726,0,0,79.00
2583,79.00,30,1,94756,0,0,79.00
2584,79.00,30,1,94786,0,0,79.00
2585,79.00,30,1,94816,0,0,79.00
2586,79.00,30,1,94846,0,0,79.00
2587,79.00,30,1,94876,0,0,79.00
2588,79.00,30,1,94906,0,0,79.00
2589,79.00,30,1,94936,0,0,79.00
2590,79.00,30,1,94966,0,0,79.00
2591,79.00,30,1,94996,0,0,79.00
2592,79.00,30,1,95026,0,0,79.00
2593,79.00,30,1,95056,0,0,79.00
2594,79.00,30,1,95086,0,0,79.00
2595,79.00,30,1,95116,0,0,79.00
2596,79.00,30,1,95146,0,0,79.00
2597,79.00,30,1,95176,0,0,79.00
2598,79.00,30,1,95206,0,0,79.00
2599,79.00,30,1,95236,0,0,79.00
2600,79.00,30,1,95266,0,0,79.00
2601,79.00,30,1,95296,0,0,79.00
2602,79.00,30,1,95326,0,0,79.00
2603,79.00,30,1,95356,0,0,79.00
2604,79.00,30,1,95386,0,0,79.00
2605,79.00,30,1,95416,0,0,79.00
2606,79.00,30,1,95446,0,0,79.00
2607,79.00,30,1,95476,0,0,79.00
2608,79.00,30,1,95506,0,0,79.00
2609,79.00,30,1,95536,0,0,79.00
2610,79.00,30,1,95566,0,0,79.00
2611,79.00,30,1,95596,0,0,79.00
2612,79.00,30,1,95626,0,0,79.00
2613,79.00,30,1,95656,0,0,79.00
2614,79.00,30,1,95686,0,0,79.00
2615,79.00,30,1,95716,0,0,79.00
2616,79.00,30,1,95746,0,0,79.00
2617,79.00,30,1,95776,0,0,79.00
2618,79.00,30,1,95806,0,0,79.00
2619,79.00,30,1,95836,0,0,79.00
2620,79.00,30,1,95866,0,0,79.00
2621,79.00,30,1,95896,0,0,79.00
2622,79.00,30,1,95926,0,0,79.00
2623,79.00,30,1,95956,0,0,79.00
2624,79.00,30,1,95986,0,0,79.00
2625,79.00,30,1,96016,0,0,79.00
2626,79.00,30,1,96046,0,0,79.00
2627,79.00,30,1,96076,0,0,79.00
2628,79.00,30,1,96106,0,0,79.00
2629,79.00,30,1,96136,0,0,79.00
2630,79.00,30,1,96166,0,0,79.00
2631,79.00,30,1,96196,0,0,79.00
2632,79.00,30,1,96226,0,0,79.00
2633,79.00,30,1,96256,0,0,79.00
2634,79.00,30,1,96286,0,0,79.00
2635,79.00,30,1,96316,0,0,79.00
2636,79.00,30,1,96346,0,0,79.00
2637,79.00,30,1,96376,0,0,79.00
2638,79.00,30,1,96406,0,0,79.00
2639,79.00,30,1,96436,0,0,79.00
2640,79.00,30,1,96466,0,0,79.00
2641,79.00,30,1,96496,0,0,79.00
2642,79.00,30,1,96526,0,0,79.00
2643,79.00,30,1,96556,0,0,79.00
2644,79.00,30,1,96586,0,0,79.00
2645,79.00,30,1,96618,0,0,79.00
2646,79.00,30,1,96648,0,0,79.00
2647,79.00,30,1,96678,0,0,79.00
2648,79.00,30,1,96708,0,0,79.00
2649,79.00,30,1,96738,0,0,79.00
2650,79.00,30,1,96768,0,0,79.00
2651,79.00,30,1,96798,0,0,79.00
2652,79.00,30,1,96828,0,0,79.00
2653,79.00,30,1,96858,0,0,79.00
2654,79.00,30,1,96888,0,0,79.00
2655,79.00,30,1,96918,0,0,79.00
2656,79.00,30,1,96948,0,0,79.00
2657,79.00,30,1,96978,0,0,79.00
2658,79.00,30,1,97008,0,0,79.00
2659,79.00,30,1,97038,0,0,79.00
2660,79.00,30,1,97068,0,0,79.00
2661,79.00,30,1,97098,0,0,79.00
2662,79.00,30,1,97128,0,0,79.00
2663,79.00,30,1,97158,0,0,79.00
2664,79.00,30,1,97188,0,0,79.00
2665,79.00,30,1,97218,0,0,79.00
2666,79.00,30,1,97248,0,0,79.00
2667,79.00,30,1,97278,0,0,79.00
2668,79.00,30,1,97308,0,0,79.00
2669,79.00,30,1,97338,0,0,79.00
2670,79.00,30,1,97368,0,0,79.00
2671,79.00,30,1,97398,0,0,79.00
2672,79.00,30,1,97428,0,0,79.00
2673,79.00,30,1,97458,0,0,79.00
2674,79.00,30,1,97488,0,0,79.00
2675,79.00,30,1,97518,0,0,79.00
2676,79.00,30,1,97548,0,0,79.00
2677,79.00,30,1,97578,0,0,79.00
2678,79.00,30,1,97608,0,0,79.00
2679,79.00,30,1,97638,0,0,79.00
2680,79.00,30,1,97668,0,0,79.00
2681,79.00,30,1,97698,0,0,79.00
2682,79.00,30,1,97728,0,0,79.00
2683,79.00,30,1,97758,0,0,79.00
2684,79.00,30,1,97788,0,0,79.00
2685,79.00,30,1,97818,0,0,79.00
2686,79.00,30,1,97848,0,0,79.00
2687,79.00,30,1,97878,0,0,79.00
2688,79.00,30,1,97908,0,0,79.00
2689,79.00,30,1,97938,0,0,79.00
2690,79.00,30,1,97968,0,0,79.00
2691,79.00,30,1,97998,0,0,79.00
2692,79.00,30,1,98028,0,0,79.00
2693,79.00,30,1,98058,0,0,79.00
2694,79.00,30,1,98088,0,0,79.00
2695,79.00,30,1,98118,0,0,79.00
2696,79.00,30,1,98148,0,0,79.00
2697,79.00,30,1,98178,0,0,79.00
2698,79.00,30,1,98208,0,0,79.00
2699,79.00,30,1,98238,0,0,79.00
2700,79.00,30,1,98268,0,0,79.00
2701,79.00,30,1,98298,0,0,79.00
2702,79.00,30,1,98328,0,0,79.00
2703,79.00,30,1,98358,0,0,79.00
2704,79.00,30,1,98388,0,0,79.00
2705,79.00,30,1,98418,0,0,79.00
2706,79.00,30,1,98448,0,0,79.00
2707,79.00,30,1,98478,0,0,79.00
2708,79.00,30,1,98508,0,0,79.00
2709,79.00,30,1,98538,0,0,79.00
2710,79.00,30,1,98568,0,0,79.00
2711,79.00,30,1,98598,0,0,79.00
2712,79.00,30,1,98628,0,0,79.00
2713,79.00,30,1,98658,0,0,79.00
2714,79.00,30,1,98688,0,0,79.00
2715,79.00,30,1,98718,0,0,79.00
2716,79.00,30,1,98748,0,0,79.00
2717,79.00,30,1,98778,0,0,79.00
2718,79.00,30,1,98808,0,0,79.00
2719,79.00,30,1,98838,0,0,79.00
2720,79.00,30,1,98868,0,0,79.00
2721,79.00,30,1,98898,0,0,79.00
2722,79.00,30,1,98928,0,0,79.00
2723,79.00,30,1,98958,0,0,79.00
2724,79.00,30,1,98988,0,0,79.00
2725,79.00,30,1,99018,0,0,79.00
2726,79.00,30,1,99048,0,0,79.00
2727,79.00,30,1,99078,0,0,79.00
2728,79.00,30,1,99108,0,0,79.00
2729,79.00,30,1,99138,0,0,79.00
2730,79.00,30,1,99168,0,0,79.00
2731,79.00,30,1,99198,0,0,79.00
2732,79.00,30,1,99228,0,0,79.00
2733,79.00,30,1,99258,0,0,79.00
2734,79.00,30,1,99288,0,0,79.00
2735,79.00,30,1,99318,0,0,79.00
2736,79.00,30,1,99348,0,0,79.00
2737,79.00,30,1,99378,0,0,79.00
2738,79.00,30,1,99408,0,0,79.00
2739,79.00,30,1,99438,0,0,79.00
2740,79.00,30,1,99468,0,0,79.00
2741,79.00,30,1,99498,0,0,79.00
2742,79.00,30,1,99528,0,0,79.00
2743,79.00,30,1,99558,0,0,79.00
2744,79.00,30,1,99588,0,0,79.00
2745,79.00,30,1,99618,0,0,79.00
2746,79.00,30,1,99648,0,0,79.00
2747,79.00,30,1,99678,0,0,79.00
2748,79.00,30,1,99708,0,0,79.00
2749,79.00,30,1,99739,0,0,78.50
2750,79.00,30,1,99769,0,0,79.00
2751,79.00,30,1,99799,0,0,79.00
2752,79.00,30,1,99829,0,0,79.00
2753,79.00,30,1,99859,0,0,79.00
2754,79.00,30,1,99889,0,0,79.00
2755,79.00,30,1,99919,0,0,79.00
2756,79.00,30,1,99949,0,0,79.00
2757,79.00,30,1,99979,0,0,79.00
2758,79.00,30,1,100009,0,0,79.00
2759,79.00,30,1,100039,0,0,79.00
2760,79.00,30,1,100069,0,0,79.00
2761,79.00,30,1,100099,0,0,79.00
2762,79.00,30,1,100129,0,0,79.00
2763,79.00,30,1,100159,0,0,79.00
2764,79.00,30,1,100189,0,0,79.00
2765,79.00,30,1,100219,0,0,79.00
2766,79.00,30,1,100249,0,0,79.00
2767,79.00,30,1,100279,0,0,79.00
2768,79.00,30,1,100309,0,0,79.00
2769,79.00,30,1,100339,0,0,79.00
2770,79.00,30,1,100369,0,0,79.00
2771,79.00,30,1,100399,0,0,79.00
2772,79.00,30,1,100429,0,0,79.00
2773,79.00,30,1,100459,0,0,79.00
2774,79.00,30,1,100489,0,0,79.00
2775,79.00,30,1,100521,0,0,79.00
2776,79.00,30,1,100551,0,0,79.00
2777,79.00,30,1,100581,0,0,79.00
2778,79.00,30,1,100611,0,0,79.00
2779,79.00,30,1,100641,0,0,79.00
2780,79.00,30,1,100671,0,0,79.00
2781,79.00,30,1,100701,0,0,79.00
2782,79.00,30,1,100731,0,0,79.00
2783,79.00,30,1,100761,0,0,79.00
2784,79.00,30,1,100791,0,0,79.00
2785,79.00,30,1,100821,0,0,79.00
2786,79.00,30,1,100851,0,0,79.00
2787,79.00,30,1,100881,0,0,79.00
2788,79.00,30,1,100911,0,0,79.00
2789,79.00,30,1,100941,0,0,79.00
2790,79.00,30,1,100971,0,0,79.00
2791,79.00,30,1,101001,0,0,79.00
2792,79.00,30,1,101031,0,0,79.00
2793,79.00,30,1,101061,0,0,79.00
2794,79.00,30,1,101091,0,0,79.00
2795,79.00,30,1,101121,0,0,79.00
2796,79.00,30,1,101151,0,0,79.00
2797,79.00,30,1,101181,0,0,79.00
2798,79.00,30,1,101211,0,0,79.00
2799,79.00,30,1,101241,0,0,79.00
2800,79.00,30,1,101271,0,0,79.00
2801,79.00,30,1,101301,0,0,79.00
2802,79.00,30,1,101331,0,0,79.00
2803,79.00,30,1,101361,0,0,79.00
2804,79.00,30,1,101391,0,0,79.00
2805,79.00,30,1,101421,0,0,79.00
2806,79.00,30,1,101451,0,0,79.00
2807,79.00,30,1,101481,0,0,79.00
2808,79.00,30,1,101511,0,0,79.00
2809,79.00,30,1,101541,0,0,79.00
2810,79.00,30,1,101571,0,0,79.00
2811,79.00,30,1,101601,0,0,79.00
2812,79.00,30,1,101631,0,0,79.00
2813,79.00,30,1,101661,0,0,79.00
2814,79.00,30,1,101691,0,0,79.00
2815,79.00,30,1,101721,0,0,79.00
2816,79.00,30,1,101751,0,0,79.00
2817,79.00,30,1,101781,0,0,79.00
2818,79.00,30,1,101811,0,0,79.00
2819,79.00,30,1,101841,0,0,79.00
2820,79.00,30,1,101871,0,0,79.00
2821,79.00,30,1,101901,0,0,79.00
2822,79.00,30,1,101931,0,0,79.00
2823,79.00,30,1,101961,0,0,79.00
2824,79.00,30,1,101991,0,0,79.00
2825,79.00,30,1,102021,0,0,79.00
2826,79.00,30,1,102051,0,0,79.00
2827,79.00,30,1,102081,0,0,79.00
2828,79.00,30,1,102111,0,0,79.00
2829,79.00,30,1,102141,0,0,79.00
2830,79.00,30,1,102171,0,0,79.00
2831,79.00,30,1,102201,0,0,79.00
2832,79.00,30,1,102231,0,0,79.00
2833,79.00,30,1,102261,0,0,79.00
2834,79.00,30,1,102291,0,0,79.00
2835,79.00,30,1,102321,0,0,79.00
2836,79.00,30,1,102351,0,0,79.00
2837,79.00,30,1,102381,0,0,79.00
2838,79.00,30,1,102411,0,0,79.00
2839,79.00,30,1,102441,0,0,79.00
2840,79.00,30,1,102471,0,0,79.00
2841,79.00,30,1,102501,0,0,79.00
2842,79.00,30,1,102531,0,0,79.00
2843,79.00,30,1,102561,0,0,79.00
2844,79.00,30,1,102591,0,0,79.00
2845,79.00,30,1,102621,0,0,79.00
2846,79.00,30,1,102651,0,0,79.00
2847,79.00,30,1,102681,0,0,79.00
2848,79.00,30,1,102711,0,0,79.00
2849,79.00,30,1,102741,0,0,79.00
2850,79.00,30,1,102771,0,0,79.00
2851,79.00,30,1,102801,0,0,79.00
2852,79.00,30,1,102831,0,0,79.00
2853,79.00,30,1,102861,0,0,79.00
2854,79.00,30,1,102891,0,0,79.00
2855,79.00,30,1,102921,0,0,79.00
2856,79.00,30,1,102951,0,0,79.00
2857,79.00,30,1,102981,0,0,79.00
2858,79.00,30,1,103011,0,0,79.00
2859,79.00,30,1,103041,0,0,79.00
2860,79.00,30,1,103071,0,0,79.00
2861,79.00,30,1,103101,0,0,79.00
2862,79.00,30,1,103131,0,0,79.00
2863,79.00,30,1,103161,0,0,79.00
2864,79.00,30,1,103191,0,0,79.00
2865,79.00,30,1,103221,0,0,79.00
2866,79.00,30,1,103251,0,0,79.00
2867,79.00,30,1,103281,0,0,79.00
2868,79.00,30,1,103311,0,0,79.00
2869,79.00,30,1,103341,0,0,79.00
2870,79.00,30,1,103371,0,0,79.00
2871,79.00,30,1,103401,0,0,79.00
2872,79.00,30,1,103431,0,0,79.00
2873,79.00,30,1,103461,0,0,79.00
2874,79.00,30,1,103491,0,0,79.00
2875,79.00,30,1,103521,0,0,79.00
2876,79.00,30,1,103551,0,0,79.00
2877,79.00,30,1,103581,0,0,79.00
2878,79.00,30,1,103611,0,0,79.00
2879,79.00,30,1,103641,0,0,79.00
2880,79.00,30,1,103671,0,0,79.00
2881,79.00,30,1,103701,0,0,79.00
2882,79.00,30,1,103731,0,0,79.00
2883,79.00,30,1,103761,0,0,79.00
2884,79.00,30,1,103791,0,0,79.00
2885,79.00,30,1,103821,0,0,79.00
2886,79.00,30,1,103851,0,0,79.00
2887,79.00,30,1,103881,0,0,79.00
2888,79.00,30,1,103911,0,0,79.00
2889,79.00,30,1,103941,0,0,79.00
2890,79.00,30,1,103971,0,0,79.00
2891,79.00,30,1,104001,0,0,79.00
2892,79.00,30,1,104031,0,0,79.00
2893,79.00,30,1,104061,0,0,79.00
2894,79.00,30,1,104091,0,0,79.00
2895,79.00,30,1,104121,0,0,79.00
2896,79.00,30,1,104151,0,0,79.00
2897,79.00,30,1,104181,0,0,79.00
2898,79.00,30,1,104211,0,0,79.00
2899,79.00,30,1,104241,0,0,79.00
2900,79.00,30,1,104271,0,0,79.00
2901,79.00,30,1,104301,0,0,79.00
2902,79.00,30,1,104331,0,0,79.00
2903,79.00,30,1,104361,0,0,79.00
2904,79.00,30,1,104391,0,0,79.00
2905,79.00,30,1,104421,0,0,79.00
2906,79.00,30,1,104451,0,0,79.00
2907,79.00,30,1,104481,0,0,79.00
2908,79.00,30,1,104511,0,0,79.00
2909,79.00,30,1,104541,0,0,79.00
2910,79.00,30,1,104571,0,0,79.00
2911,79.00,30,1,104601,0,0,79.00
2912,79.00,30,1,104631,0,0,79.00
2913,79.00,30,1,104661,0,0,79.00
2914,79.00,30,1,104691,0,0,79.00
2915,79.00,30,1,104721,0,0,79.00
2916,79.00,30,1,104751,0,0,79.00
2917,79.00,30,1,104781,0,0,79.00
2918,79.00,30,1,104811,0,0,79.00
2919,79.00,30,1,104841,0,0,79.00
2920,79.00,30,1,104871,0,0,79.00
2921,79.00,30,1,104901,0,0,79.00
2922,79.00,30,1,104931,0,0,79.00
2923,79.00,30,1,104961,0,0,79.00
2924,79.00,30,1,104991,0,0,79.00
2925,79.00,30,1,105021,0,0,79.00
2926,79.00,30,1,105051,0,0,79.00
2927,79.00,30,1,105081,0,0,79.00
2928,79.00,30,1,105111,0,0,79.00
2929,79.00,30,1,105141,0,0,79.00
2930,79.00,30,1,105171,0,0,79.00
2931,79.00,30,1,105201,0,0,79.00
2932,79.00,30,1,105231,0,0,79.00
2933,79.00,30,1,105261,0,0,79.00
2934,79.00,30,1,105291,0,0,79.00
2935,79.00,30,1,105321,0,0,79.00
2936,79.00,30,1,105351,0,0,79.00
2937,79.00,30,1,105381,0,0,79.00
2938,79.00,30,1,105411,0,0,79.00
2939,79.00,30,1,105441,0,0,79.00
2940,79.00,30,1,105471,0,0,79.00
2941,79.00,30,1,105501,0,0,79.00
2942,79.00,30,1,105531,0,0,79.00
2943,79.00,30,1,105561,0,0,79.00
2944,79.00,30,1,105591,0,0,79.00
2945,79.00,30,1,105621,0,0,79.00
2946,79.00,30,1,105651,0,0,79.00
2947,79.00,30,1,105681,0,0,79.00
2948,79.00,30,1,105711,0,0,79.00
2949,79.00,30,1,105741,0,0,79.00
2950,79.00,30,1,105771,0,0,79.00
2951,79.00,30,1,105801,0,0,79.00
2952,79.00,30,1,105831,0,0,79.00
2953,79.00,30,1,105861,0,0,79.00
2954,79.00,30,1,105891,0,0,79.00
2955,79.00,30,1,105921,0,0,79.00
2956,79.00,30,1,105951,0,0,79.00
2957,79.00,30,1,105981,0,0,79.00
2958,79.00,30,1,106011,0,0,79.00
2959,79.00,30,1,106041,0,0,79.00
2960,79.00,30,1,106071,0,0,79.00
2961,79.00,30,1,106101,0,0,79.00
2962,79.00,30,1,106131,0,0,79.00
2963,79.00,30,1,106162,0,0,78.50
2964,79.00,30,1,106192,0,0,79.00
2965,79.00,30,1,106222,0,0,79.00
2966,79.00,30,1,106252,0,0,79.00
2967,79.00,30,1,106282,0,0,79.00
2968,79.00,30,1,106312,0,0,79.00
2969,79.00,30,1,106342,0,0,79.00
2970,79.00,30,1,106372,0,0,79.00
2971,79.00,30,1,106402,0,0,79.00
2972,79.00,30,1,106432,0,0,79.00
2973,79.00,30,1,106462,0,0,79.00
2974,79.00,30,1,106492,0,0,79.00
2975,79.00,30,1,106522,0,0,79.00
2976,79.00,30,1,106552,0,0,79.00
2977,79.00,30,1,106582,0,0,79.00
2978,79.00,30,1,106612,0,0,79.00
2979,79.00,30,1,106642,0,0,79.00
2980,79.00,30,1,106672,0,0,79.00
2981,79.00,30,1,106702,0,0,79.00
2982,79.00,30,1,106732,0,0,79.00
2983,79.00,30,1,106762,0,0,79.00
2984,79.00,30,1,106792,0,0,79.00
2985,79.00,30,1,106822,0,0,79.00
2986,79.00,30,1,106852,0,0,79.00
2987,79.00,30,1,106882,0,0,79.00
2988,79.00,30,1,106912,0,0,79.00
2989,79.00,30,1,106942,0,0,79.00
2990,79.00,30,1,106972,0,0,79.00
2991,79.00,30,1,107002,0,0,79.00
2992,79.00,30,1,107032,0,0,79.00
2993,79.00,30,1,107062,0,0,79.00
2994,79.00,30,1,107092,0,0,79.00
2995,79.00,30,1,107122,0,0,79.00
2996,79.00,30,1,107152,0,0,79.00
2997,79.00,30,1,107182,0,0,79.00
2998,79.00,30,1,107212,0,0,79.00
2999,79.00,30,1,107242,0,0,79.00
3000,79.00,30,1,107272,0,0,79.00
3001,79.00,30,1,107302,0,0,79.00
3002,79.00,30,1,107332,0,0,79.00
3003,79.00,30,1,107362,0,0,79.00
3004,79.00,30,1,107392,0,0,79.00
3005,79.00,30,1,107422,0,0,79.00
3006,79.00,30,1,107452,0,0,79.00
3007,79.00,30,1,107482,0,0,79.00
3008,79.00,30,1,107512,0,0,79.00
3009,79.00,30,1,107542,0,0,79.00
3010,79.00,30,1,107572,0,0,79.00
3011,79.00,30,1,107602,0,0,79.00
3012,79.00,30,1,107632,0,0,79.00
3013,79.00,30,1,107662,0,0,79.00
3014,79.00,30,1,107692,0,0,79.00
3015,79.00,30,1,107722,0,0,79.00
3016,79.00,30,1,107752,0,0,79.00
3017,79.00,30,1,107782,0,0,79.00
3018,79.00,30,1,107812,0,0,79.00
3019,79.00,30,1,107842,0,0,79.00
3020,79.00,30,1,107872,0,0,79.00
3021,79.00,30,1,107902,0,0,79.00
3022,79.00,30,1,107932,0,0,79.00
3023,79.00,30,1,107962,0,0,79.00
3024,79.00,30,1,107992,0,0,79.00
3025,79.00,30,1,108022,0,0,79.00
3026,79.00,30,1,108052,0,0,79.00
3027,79.00,30,1,108082,0,0,79.00
3028,79.00,30,1,108112,0,0,79.00
3029,79.00,30,1,108142,0,0,79.00
3030,79.00,30,1,108172,0,0,79.00
3031,79.00,30,1,108202,0,0,79.00
3032,79.00,30,1,108232,0,0,79.00
3033,79.00,30,1,108262,0,0,79.00
3034,79.00,30,1,108292,0,0,79.00
3035,79.00,30,1,108322,0,0,79.00
3036,79.00,30,1,108352,0,0,79.00
3037,79.00,30,1,108382,0,0,79.00
3038,79.00,30,1,108412,0,0,79.00
3039,79.00,30,1,108442,0,0,79.00
3040,79.00,30,1,108472,0,0,79.00
3041,79.00,30,1,108502,0,0,79.00
3042,79.00,30,1,108532,0,0,79.00
3043,79.00,30,1,108562,0,0,79.00
3044,79.00,30,1,108592,0,0,79.00
3045,79.00,30,1,108622,0,0,79.00
3046,79.00,30,1,108652,0,0,79.00
3047,79.00,30,1,108682,0,0,79.00
3048,79.00,30,1,108712,0,0,79.00
3049,79.00,30,1,108742,0,0,79.00
3050,79.00,30,1,108772,0,0,79.00
3051,79.00,30,1,108802,0,0,79.00
3052,79.00,30,1,108832,0,0,79.00
3053,79.00,30,1,108862,0,0,79.00
3054,79.00,30,1,108892,0,0,79.00
3055,79.00,30,1,108922,0,0,79.00
3056,79.00,30,1,108952,0,0,79.00
3057,79.00,30,1,108982,0,0,79.00
3058,79.00,30,1,109012,0,0,79.00
3059,79.00,30,1,109042,0,0,79.00
3060,79.00,30,1,109072,0,0,79.00
3061,79.00,30,1,109102,0,0,79.00
3062,79.00,30,1,109136,0,0,79.00
3063,79.00,30,1,109168,0,0,79.00
3064,79.00,30,1,109198,0,0,79.00
3065,79.00,30,1,109228,0,0,79.00
3066,79.00,30,1,109258,0,0,79.00
3067,79.00,30,1,109288,0,0,79.00
3068,79.00,30,1,109318,0,0,79.00
3069,79.00,30,1,109348,0,0,79.00
3070,79.00,30,1,109378,0,0,79.00
3071,79.00,30,1,109408,0,0,79.00
3072,79.00,30,1,109438,0,0,79.00
3073,79.00,30,1,109468,0,0,79.00
3074,79.00,30,1,109498,0,0,79.00
3075,79.00,30,1,109528,0,0,79.00
3076,79.00,30,1,109558,0,0,79.00
3077,79.00,30,1,109588,0,0,79.00
3078,79.00,30,1,109618,0,0,79.00
3079,79.00,30,1,109648,0,0,79.00
3080,79.00,30,1,109678,0,0,79.00
3081,79.00,30,1,109708,0,0,79.00
3082,79.00,30,1,109738,0,0,79.00
3083,79.00,30,1,109768,0,0,79.00
3084,79.00,30,1,109798,0,0,79.00
3085,79.00,30,1,109828,0,0,79.00
3086,79.00,30,1,109858,0,0,79.00
3087,79.00,30,1,109888,0,0,79.00
3088,79.00,30,1,109918,0,0,79.00
3089,79.00,30,1,109948,0,0,79.00
3090,79.00,30,1,109978,0,0,79.00
3091,79.00,30,1,110008,0,0,79.00
3092,79.00,30,1,110038,0,0,79.00
3093,79.00,30,1,110068,0,0,79.00
3094,79.00,30,1,110098,0,0,79.00
3095,79.00,30,1,110128,0,0,79.00
3096,79.00,30,1,110158,0,0,79.00
3097,79.00,30,1,110188,0,0,79.00
3098,79.00,30,1,110218,0,0,79.00
3099,79.00,30,1,110248,0,0,79.00
3100,79.00,30,1,110278,0,0,79.00
3101,79.00,30,1,110308,0,0,79.00
3102,79.00,30,1,110338,0,0,79.00
3103,79.00,30,1,110368,0,0,79.00
3104,79.00,30,1,110398,0,0,79.00
3105,79.00,30,1,110428,0,0,79.00
3106,79.00,30,1,110458,0,0,79.00
3107,79.00,30,1,110488,0,0,79.00
3108,79.00,30,1,110518,0,0,79.00
3109,79.00,30,1,110548,0,0,79.00
3110,79.00,30,1,110578,0,0,79.00
3111,79.00,30,1,110608,0,0,79.00
3112,79.00,30,1,110638,0,0,79.00
3113,79.00,30,1,110668,0,0,79.00
3114,79.00,30,1,110698,0,0,79.00
3115,79.00,30,1,110728,0,0,79.00
3116,79.00,30,1,110758,0,0,79.00
3117,79.00,30,1,110788,0,0,79.00
3118,79.00,30,1,110818,0,0,79.00
3119,79.00,30,1,110848,0,0,79.00
3120,79.00,30,1,110878,0,0,79.00
3121,79.00,30,1,110908,0,0,79.00
3122,79.00,30,1,110938,0,0,79.00
3123,79.00,30,1,110968,0,0,79.00
3124,79.00,30,1,110998,0,0,79.00
3125,79.00,30,1,111028,0,0,79.00
3126,79.00,30,1,111058,0,0,79.00
3127,79.00,30,1,111088,0,0,79.00
3128,79.00,30,1,111118,0,0,79.00
3129,79.00,30,1,111148,0,0,79.00
3130,79.00,30,1,111178,0,0,79.00
3131,79.00,30,1,111208,0,0,79.00
3132,79.00,30,1,111238,0,0,79.00
3133,79.00,30,1,111268,0,0,79.00
3134,79.00,30,1,111298,0,0,79.00
3135,79.00,30,1,111328,0,0,79.00
3136,79.00,30,1,111358,0,0,79.00
3137,79.00,30,1,111388,0,0,79.00
3138,79.00,30,1,111418,0,0,79.00
3139,79.00,30,1,111448,0,0,79.00
3140,79.00,30,1,111478,0,0,79.00
3141,79.00,30,1,111508,0,0,79.00
3142,79.00,30,1,111538,0,0,79.00
3143,79.00,30,1,111568,0,0,79.00
3144,79.00,30,1,111598,0,0,79.00
3145,79.00,30,1,111628,0,0,79.00
3146,79.00,30,1,111658,0,0,79.00
3147,79.00,30,1,111688,0,0,79.00
3148,79.00,30,1,111718,0,0,79.00
3149,79.00,30,1,111748,0,0,79.00
3150,79.00,30,1,111778,0,0,79.00
3151,79.00,30,1,111808,0,0,79.00
3152,79.00,30,1,111838,0,0,79.00
3153,79.00,30,1,111868,0,0,79.00
3154,79.00,30,1,111898,0,0,79.00
3155,79.00,30,1,111928,0,0,79.00
3156,79.00,30,1,111958,0,0,79.00
3157,79.00,30,1,111988,0,0,79.00
3158,79.00,30,1,112018,0,0,79.00
3159,79.00,30,1,112048,0,0,79.00
3160,79.00,30,1,112078,0,0,79.00
3161,79.00,30,1,112108,0,0,79.00
3162,79.00,30,1,112138,0,0,79.00
3163,79.00,30,1,112168,0,0,79.00
3164,79.00,30,1,112198,0,0,79.00
3165,79.00,30,1,112228,0,0,79.00
3166,79.00,30,1,112258,0,0,79.00
3167,79.00,30,1,112288,0,0,79.00
3168,79.00,30,1,112318,0,0,79.00
3169,79.00,30,1,112348,0,0,79.00
3170,79.00,30,1,112378,0,0,79.00
3171,79.00,30,1,112408,0,0,79.00
3172,79.00,30,1,112438,0,0,79.00
3173,79.00,30,1,112468,0,0,79.00
3174,79.00,30,1,112498,0,0,79.00
3175,79.00,30,1,112528,0,0,79.00
3176,79.00,30,1,112558,0,0,79.00
3177,79.00,30,1,112588,0,0,79.00
3178,79.00,30,1,112618,0,0,79.00
3179,79.00,30,1,112648,0,0,79.00
3180,79.00,30,1,112678,0,0,79.00
3181,79.00,30,1,112708,0,0,79.00
3182,79.00,30,1,112738,0,0,79.00
3183,79.00,30,1,112768,0,0,79.00
3184,79.00,30,1,112798,0,0,79.00
3185,79.00,30,1,112828,0,0,79.00
3186,79.00,30,1,112858,0,0,79.00
3187,79.00,30,1,112888,0,0,79.00
3188,79.00,30,1,112918,0,0,79.00
3189,79.00,30,1,112948,0,0,79.00
3190,79.00,30,1,112978,0,0,79.00
3191,79.00,30,1,113008,0,0,79.00
3192,79.00,30,1,113038,0,0,79.00
3193,79.00,30,1,113068,0,0,79.00
3194,79.00,30,1,113098,0,0,79.00
3195,79.00,30,1,113128,0,0,79.00
3196,79.00,30,1,113158,0,0,79.00
3197,79.00,30,1,113188,0,0,79.00
3198,79.00,30,1,113218,0,0,79.00
3199,79.00,30,1,113248,0,0,79.00
3200,79.00,30,1,113278,0,0,79.00
3201,79.00,30,1,113308,0,0,79.00
3202,79.00,30,1,113338,0,0,79.00
3203,79.00,30,1,113368,0,0,79.00
3204,79.00,30,1,113398,0,0,79.00
3205,79.00,30,1,113428,0,0,79.00
3206,79.00,30,1,113458,0,0,79.00
3207,79.00,30,1,113488,0,0,79.00
3208,79.00,30,1,113518,0,0,79.00
3209,79.00,30,1,113548,0,0,79.00
3210,79.00,30,1,113578,0,0,79.00
